Store,YearMonth,Monthly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Flag,Date,Month,Year,Prev_Month_Sales,Prev_2_Months_Sales,Prev_Year_Sales,Rolling_3M_Avg,Rolling_6M_Avg,MoM_Change,Next_Month_Sales
14,2012-06,9306898.95,72.03,3.6241999999999996,191.0437066,8.567,0,2012-06-30,6,2012,7899988.12,7948648.34,8363952.33,8385178.47,8272004.583333333,0.17809024629267411,6439316.12
14,2012-07,6439316.12,79.7625,3.553,191.15875277499998,8.684,0,2012-07-31,7,2012,9306898.95,7899988.12,9844705.9,7882067.73,8188579.133333334,-0.3081136741040902,8201073.3100000005
14,2012-08,8201073.3100000005,75.72999999999999,3.7768,191.27227258,8.684,0,2012-08-31,8,2012,6439316.12,9306898.95,8165139.12,7982429.46,8247048.393333334,0.2735938346819351,6547171.22
14,2012-09,6547171.22,68.4425,3.9735,191.786946775,8.684,1,2012-09-30,9,2012,8201073.3100000005,6439316.12,9499817.19,7062520.216666666,7723849.343333334,-0.20166898008134015,6621810.11
15,2011-02,2336972.79,24.065,3.4219999999999997,133.32664405,7.771,1,2011-02-28,2,2011,1957495.6,4497326.48,2560291.4899999998,2930598.2900000005,2849877.66,0.19385851493101702,2189353.04
15,2011-03,2189353.04,33.8225,3.7355,133.789563375,7.771,0,2011-03-31,3,2011,2336972.79,1957495.6,2395321.18,2161273.81,2812708.875,-0.0631670812050833,2953700.89
15,2011-04,2953700.89,43.348,3.973,134.26346646,7.6579999999999995,0,2011-04-30,4,2011,2189353.04,2336972.79,3208173.84,2493342.24,2815949.3183333334,0.3491204186968402,2491140.72
15,2011-05,2491140.72,57.5,4.18475,134.638882,7.658,0,2011-05-31,5,2011,2953700.89,2189353.04,2617105.06,2544731.5500000003,2737664.9200000004,-0.15660359231567278,2634599.8
15,2011-06,2634599.8,68.38,4.01175,135.036677425,7.658,0,2011-06-30,6,2011,2491140.72,2953700.89,2637053.35,2693147.1366666667,2427210.473333333,0.05758770624567511,3118888.66
15,2011-07,3118888.66,73.776,3.9385999999999997,135.73932987999999,7.806,0,2011-07-31,7,2011,2634599.8,2491140.72,3251815.91,2748209.7266666666,2620775.9833333334,0.18381875683737636,2403699.73
15,2011-08,2403699.73,70.965,3.96575,136.1487258,7.806,0,2011-08-31,8,2011,3118888.66,2634599.8,2548969.91,2719062.73,2631897.14,-0.2293089006902863,2868673.7
15,2011-09,2868673.7,64.238,3.9006,136.32393548,7.806,1,2011-09-30,9,2011,2403699.73,3118888.66,2412365.75,2797087.3633333333,2745117.25,0.19344095445731901,2309531.4
15,2011-10,2309531.4,52.4375,3.7582500000000003,136.49433065,7.866,0,2011-10-31,10,2011,2868673.7,2403699.73,2934258.23,2527301.61,2637755.6683333335,-0.19491317538136188,2898406.21
15,2011-11,2898406.21,44.5375,3.71575,136.47060055,7.866,1,2011-11-30,11,2011,2309531.4,2868673.7,2960847.11,2692203.77,2705633.25,0.25497588385245606,4120162.3600000003
15,2011-12,4120162.3600000003,37.212,3.6113999999999997,136.55183226,7.866,1,2011-12-31,12,2011,2898406.21,2309531.4,4497326.48,3109366.6566666667,2953227.0100000002,0.4215268880478973,1929038.55
15,2012-01,1929038.55,29.689999999999998,3.67325,136.816846775,7.943,0,2012-01-31,1,2012,4120162.3600000003,2898406.21,1957495.6,2982535.7066666665,2754918.6583333337,-0.5318052102199196,2311689.75
15,2012-02,2311689.75,32.6625,3.85325,137.2073373,7.943,1,2012-02-29,2,2012,1929038.55,4120162.3600000003,2336972.79,2786963.5533333337,2739583.6616666666,0.19836368744419342,2780053.67
15,2012-03,2780053.67,43.839999999999996,4.0354,137.57929144,7.943,0,2012-03-31,3,2012,2311689.75,1929038.55,2189353.04,2340260.6566666667,2724813.6566666667,0.20260673820957154,2280718.6799999997
15,2012-04,2280718.6799999997,44.8925,4.16575,137.89157419999998,8.15,0,2012-04-30,4,2012,2780053.67,2311689.75,2953700.89,2457487.3666666667,2720011.5366666666,-0.17961343530465013,2451239.73
15,2012-05,2451239.73,58.019999999999996,4.046749999999999,138.0845602,8.15,0,2012-05-31,5,2012,2280718.6799999997,2780053.67,2491140.72,2504004.026666667,2645483.79,0.07476636706461326,3223284.66
15,2012-06,3223284.66,67.57000000000001,3.7922,138.14398518000002,8.15,0,2012-06-30,6,2012,2451239.73,2280718.6799999997,2634599.8,2651747.69,2496004.1733333333,0.3149610054664054,2432920.3
15,2012-07,2432920.3,74.1175,3.72175,138.23230347499998,8.193,0,2012-07-31,7,2012,3223284.66,2451239.73,3118888.66,2702481.563333333,2579984.465,-0.24520464165271716,2977327.54
15,2012-08,2977327.54,71.162,3.9335999999999998,138.23234192,8.193,0,2012-08-31,8,2012,2432920.3,3223284.66,2403699.73,2877844.1666666665,2690924.0966666667,0.22376698488643476,2201833.19
15,2012-09,2201833.19,63.63,4.13125,138.60828387499998,8.193,1,2012-09-30,9,2012,2977327.54,2432920.3,2868673.7,2537360.3433333333,2594554.0166666666,-0.2604665894434981,2239424.64
16,2011-02,1912451.47,20.4975,3.05,191.87560685,6.614,1,2011-02-28,2,2011,1955191.67,3311064.31,1862564.45,2392902.4833333334,2282997.4050000003,-0.021859851724920665,1904986.5899999999
16,2011-03,1904986.5899999999,32.56,3.356,192.097591725,6.614,0,2011-03-31,3,2011,1912451.47,1955191.67,1877060.14,1924209.91,2248330.7866666666,-0.0039033042757420366,2073588.16
16,2011-04,2073588.16,37.378,3.5805999999999996,192.43628384,6.339,0,2011-04-30,4,2011,1904986.5899999999,1912451.47,2104681.96,1963675.4066666665,2194715.405,0.08850538417700893,1714328.04
16,2011-05,1714328.04,42.7625,3.78125,192.804787925,6.339,0,2011-05-31,5,2011,2073588.16,1904986.5899999999,1719718.63,1897634.2633333334,2145268.3733333335,-0.17325529096385273,2282683.63
16,2011-06,2282683.63,55.64,3.714,192.897653925,6.339,0,2011-06-30,6,2011,1714328.04,2073588.16,2138587.93,2023533.2766666666,1973871.593333333,0.3315325752940492,2994354.16
16,2011-07,2994354.16,65.19,3.5522,193.36340202000002,6.338,0,2011-07-31,7,2011,2282683.63,1714328.04,2962456.29,2330455.276666667,2147065.341666667,0.31176923540648516,2268808.23
16,2011-08,2268808.23,66.8475,3.52,194.16280395,6.338,0,2011-08-31,8,2011,2994354.16,2282683.63,2233221.9,2515282.0066666664,2206458.135,-0.2423046477574985,2649441.26
16,2011-09,2649441.26,56.422000000000004,3.5584000000000002,194.71558208000002,6.338,1,2011-09-30,9,2011,2268808.23,2994354.16,2112986.3,2637534.5500000003,2330533.913333333,0.16776782848676453,2047190.36
16,2011-10,2047190.36,44.46,3.52175,195.120742675,6.232,0,2011-10-31,10,2011,2649441.26,2268808.23,2395280.45,2321813.283333333,2326134.2800000003,-0.22731241831721138,2217017.3
16,2011-11,2217017.3,31.5275,3.48375,195.652840325,6.232,1,2011-11-30,11,2011,2047190.36,2649441.26,2011010.23,2304549.6399999997,2409915.8233333332,0.08295610575266665,3401326.62
16,2011-12,3401326.62,21.894,3.2534,196.04215082000002,6.232,1,2011-12-31,12,2011,2217017.3,2047190.36,3311064.31,2555178.0933333333,2596356.321666667,0.5341903827272798,2001427.1
16,2012-01,2001427.1,25.8775,3.06625,196.72120660000002,6.162,0,2012-01-31,1,2012,3401326.62,2217017.3,1955191.67,2539923.6733333333,2430868.478333333,-0.41157456380945856,1939461.8599999999
16,2012-02,1939461.8599999999,26.655,3.0940000000000003,196.921392375,6.162,1,2012-02-29,2,2012,2001427.1,3401326.62,1912451.47,2447405.1933333334,2375977.4166666665,-0.030960528115163588,2459590.76
16,2012-03,2459590.76,35.314,3.4753999999999996,197.12165206,6.162,0,2012-03-31,3,2012,1939461.8599999999,2001427.1,1904986.5899999999,2133493.2399999998,2344335.6666666665,0.26818207190730736,1788085.19
16,2012-04,1788085.19,49.515,3.9045,197.691336,6.169,0,2012-04-30,4,2012,2459590.76,1939461.8599999999,2073588.16,2062379.2699999996,2301151.471666666,-0.27301516208330523,1918366.18
16,2012-05,1918366.18,54.7525,3.8535,197.57460815,6.169,0,2012-05-31,5,2012,1788085.19,2459590.76,1714328.04,2055347.3766666667,2251376.2849999997,0.07286061689264378,2857884.6100000003
16,2012-06,2857884.6100000003,67.49600000000001,3.7312,197.69877704,6.169,0,2012-06-30,6,2012,1918366.18,1788085.19,2282683.63,2188111.9933333336,2160802.6166666667,0.4897492667432244,2315404.0
16,2012-07,2315404.0,69.55250000000001,3.6035,197.90483325,6.061,0,2012-07-31,7,2012,2857884.6100000003,1918366.18,2994354.16,2363884.93,2213132.1,-0.18981893394219307,2762923.61
16,2012-08,2762923.61,65.306,3.5391999999999997,198.08084282,6.061,0,2012-08-31,8,2012,2315404.0,2857884.6100000003,2268808.23,2645404.0733333337,2350375.725,0.1932792765323028,2043214.03
16,2012-09,2043214.03,56.165,3.7022500000000003,198.29265435,6.061,1,2012-09-30,9,2012,2762923.61,2315404.0,2649441.26,2373847.2133333334,2280979.6033333335,-0.26048841068030826,2016067.98
17,2011-02,3258033.95,19.174999999999997,3.0475,127.92598989999999,6.866,1,2011-02-28,2,2011,3333721.5599999996,4883511.08,3181251.48,3825088.8633333333,3811423.763333333,-0.022703638752601618,3155445.26
17,2011-03,3155445.26,31.955,3.3545,128.448127,6.866,0,2011-03-31,3,2011,3258033.95,3333721.5599999996,3092394.0300000003,3249066.9233333333,3710764.215,-0.03148791313239707,4300747.640000001
17,2011-04,4300747.640000001,40.18,3.5976,128.8819284,6.773999999999999,0,2011-04-30,4,2011,3155445.26,3258033.95,4162077.51,3571408.9500000007,3732175.878333334,0.3629606238201708,3489257.76
17,2011-05,3489257.76,49.4725,3.7735000000000003,129.067866375,6.774,0,2011-05-31,5,2011,4300747.640000001,3155445.26,3357048.86,3648483.553333333,3736786.2083333335,-0.18868576999323794,3591617.59
17,2011-06,3591617.59,55.445,3.714,129.0485605,6.774,0,2011-06-30,6,2011,3489257.76,4300747.640000001,3494146.79,3793874.33,3521470.626666667,0.02933570318978096,4519285.43
17,2011-07,4519285.43,68.866,3.5732,129.13084452,6.745,0,2011-07-31,7,2011,3591617.59,3489257.76,4399404.76,3866720.26,3719064.605,0.25828691856918984,3301918.54
17,2011-08,3301918.54,67.5325,3.58725,129.227516125,6.745,0,2011-08-31,8,2011,4519285.43,3591617.59,3141809.94,3804273.853333333,3726378.703333333,-0.2693715431025563,4824123.56
17,2011-09,4824123.56,62.217999999999996,3.6222000000000003,129.44990968,6.745,1,2011-09-30,9,2011,3301918.54,4519285.43,3759402.55,4215109.176666667,4004491.753333334,0.46100623063826385,3615938.18
17,2011-10,3615938.18,47.8125,3.57625,129.76007097500002,6.617,0,2011-10-31,10,2011,4824123.56,3301918.54,4172277.66,3913993.4266666663,3890356.8433333337,-0.2504466075491647,3945841.42
17,2011-11,3945841.42,32.7175,3.49625,129.821284125,6.617,1,2011-11-30,11,2011,3615938.18,4824123.56,3461595.78,4128634.3866666663,3966454.1199999996,0.09123586288745678,5055908.87
17,2011-12,5055908.87,22.118000000000002,3.2634,129.93102904,6.617,1,2011-12-31,12,2011,3945841.42,3615938.18,4883511.08,4205896.156666667,4210502.666666667,0.28132591552551545,3650476.16
17,2012-01,3650476.16,26.2925,3.06025,130.248798375,6.403,0,2012-01-31,1,2012,5055908.87,3945841.42,3333721.5599999996,4217408.816666667,4065701.1216666666,-0.27797825200911896,3515967.63
17,2012-02,3515967.63,27.665,3.11425,130.43485205,6.403,1,2012-02-29,2,2012,3650476.16,5055908.87,3258033.95,4074117.553333333,4101375.97,-0.036846845207174406,4293771.22
17,2012-03,4293771.22,37.594,3.5112,130.81542158,6.4030000000000005,0,2012-03-31,3,2012,3515967.63,3650476.16,3155445.26,3820071.67,4012983.9133333326,0.2212203500861012,3909874.57
17,2012-04,3909874.57,49.415,3.82825,131.0973871,6.235,0,2012-04-30,4,2012,4293771.22,3515967.63,4300747.640000001,3906537.8066666666,4061973.311666666,-0.08940780268213733,3827919.36
17,2012-05,3827919.36,53.545,3.81225,131.102107525,6.235,0,2012-05-31,5,2012,3909874.57,4293771.22,3489257.76,4010521.7166666663,4042319.6350000002,-0.020961084181275957,4854607.0
17,2012-06,4854607.0,61.07000000000001,3.7476,130.84552064,6.235,0,2012-06-30,6,2012,3827919.36,3909874.57,3591617.59,4197466.976666667,4008769.323333333,0.26821036271777676,3859720.5
17,2012-07,3859720.5,71.66,3.5795,130.70587605,5.936,0,2012-07-31,7,2012,4854607.0,3827919.36,4519285.43,4180748.953333333,4043643.3800000004,-0.20493656850080755,4362039.52
17,2012-08,4362039.52,70.834,3.5544,130.80170321999998,5.936,0,2012-08-31,8,2012,3859720.5,4854607.0,3301918.54,4358789.006666667,4184655.361666667,0.13014388477093086,4237693.03
17,2012-09,4237693.03,59.4575,3.77,130.9908871,5.936,1,2012-09-30,9,2012,4362039.52,3859720.5,4824123.56,4153151.016666667,4175308.9966666666,-0.028506502389505917,3773309.64
18,2011-02,4278936.7,25.7075,3.25975,133.32664405,9.131,1,2011-02-28,2,2011,3451824.98,7131039.9799999995,4612009.07,4953933.886666667,4842713.958333333,0.2396157756526811,3956437.7600000002
18,2011-03,3956437.7600000002,36.165,3.57375,133.789563375,9.131,0,2011-03-31,3,2011,4278936.7,3451824.98,4498750.38,3895733.1466666665,4810883.248333333,-0.07536894387804338,5024756.64
18,2011-04,5024756.64,46.62,3.8176,134.26346646,8.975,0,2011-04-30,4,2011,3956437.7600000002,4278936.7,5757012.720000001,4420043.7,4785555.141666667,0.2700203932943961,4118424.92
18,2011-05,4118424.92,58.699999999999996,4.077,134.638882,8.975,0,2011-05-31,5,2011,5024756.64,3956437.7600000002,4672776.11,4366539.773333333,4660236.83,-0.18037325684294225,4324456.24
18,2011-06,4324456.24,67.7575,3.90525,135.036677425,8.975,0,2011-06-30,6,2011,4118424.92,5024756.64,4849042.67,4489212.600000001,4192472.8733333335,0.05002672720812895,5056181.11
18,2011-07,5056181.11,73.952,3.8411999999999997,135.73932987999999,8.89,0,2011-07-31,7,2011,4324456.24,4118424.92,5656300.220000001,4499687.423333333,4459865.5616666665,0.16920621446732453,4011863.4699999997
18,2011-08,4011863.4699999997,71.9275,3.84975,136.1487258,8.89,0,2011-08-31,8,2011,5056181.11,4324456.24,4607004.0600000005,4464166.94,4415353.356666666,-0.20654276761063262,4038609.17
18,2011-09,4038609.17,66.404,3.7688,136.32393548,8.89,1,2011-09-30,9,2011,4011863.4699999997,5056181.11,4147422.02,4368884.583333333,4429048.591666666,0.006666652591744482,4128130.3
18,2011-10,4128130.3,54.0875,3.6095,136.49433065,8.471,0,2011-10-31,10,2011,4038609.17,4011863.4699999997,5176725.279999999,4059534.313333333,4279610.868333333,0.02216632663170026,4861719.859999999
18,2011-11,4861719.859999999,43.457499999999996,3.56575,136.47060055,8.471,1,2011-11-30,11,2011,4128130.3,4038609.17,4870334.79,4342819.776666666,4403493.358333333,0.17770503997899478,6966398.96
18,2011-12,6966398.96,38.454,3.4462,136.55183226,8.471,1,2011-12-31,12,2011,4861719.859999999,4128130.3,7131039.9799999995,5318749.706666666,4843817.145,0.43290834531959255,3630523.31
18,2012-01,3630523.31,30.29,3.518,136.816846775,8.075,0,2012-01-31,1,2012,6966398.96,4861719.859999999,3451824.98,5152880.71,4606207.511666666,-0.4788522261148247,4365234.47
18,2012-02,4365234.47,34.915,3.6854999999999998,137.2073373,8.075,1,2012-02-29,2,2012,3630523.31,6966398.96,4278936.7,4987385.579999999,4665102.678333334,0.20237059433726645,5194352.3100000005
18,2012-03,5194352.3100000005,44.188,3.876,137.57929144,8.075,0,2012-03-31,3,2012,4365234.47,3630523.31,3956437.7600000002,4396703.363333333,4857726.534999999,0.18993661066733059,4186258.83
18,2012-04,4186258.83,50.715,4.0127500000000005,137.89157419999998,8.304,0,2012-04-30,4,2012,5194352.3100000005,4365234.47,5024756.64,4581948.536666666,4867414.623333334,-0.19407491441411306,4246352.16
18,2012-05,4246352.16,58.7225,3.9217500000000003,138.0845602,8.304,0,2012-05-31,5,2012,4186258.83,5194352.3100000005,4118424.92,4542321.100000001,4764853.34,0.014354900745590093,5463583.66
18,2012-06,5463583.66,67.638,3.6866,138.14398518000002,8.304,0,2012-06-30,6,2012,4246352.16,4186258.83,4324456.24,4632064.883333334,4514384.123333334,0.286653450805644,4141082.0500000003
18,2012-07,4141082.0500000003,75.3925,3.6025,138.23230347499998,8.535,0,2012-07-31,7,2012,5463583.66,4246352.16,5056181.11,4617005.956666667,4599477.246666667,-0.24205753811043496,5330443.029999999
18,2012-08,5330443.029999999,72.046,3.8135999999999997,138.23234192,8.535,0,2012-08-31,8,2012,4141082.0500000003,5463583.66,4011863.4699999997,4978369.58,4760345.34,0.28721019425345573,4018240.19
18,2012-09,4018240.19,63.692499999999995,3.99575,138.60828387499998,8.535,1,2012-09-30,9,2012,5330443.029999999,4141082.0500000003,4038609.17,4496588.423333333,4564326.653333333,-0.24617144065040308,4342506.79
19,2011-02,5555341.85,25.197499999999998,3.4219999999999997,133.32664405,7.771,1,2011-02-28,2,2011,4902533.85,9280379.74,5933433.29,6579418.4799999995,6482400.539999999,0.13315726519664928,5309557.18
19,2011-03,5309557.18,34.6125,3.7355,133.789563375,7.771,0,2011-03-31,3,2011,5555341.85,4902533.85,5723697.57,5255810.959999999,6380642.416666667,-0.04424294249326888,6929481.6899999995
19,2011-04,6929481.6899999995,43.3,3.973,134.26346646,7.6579999999999995,0,2011-04-30,4,2011,5309557.18,5555341.85,7454797.16,5931460.239999999,6378978.391666667,0.30509597224075846,5624884.42
19,2011-05,5624884.42,55.1575,4.18475,134.638882,7.658,0,2011-05-31,5,2011,6929481.6899999995,5309557.18,6030138.01,5954641.096666667,6267029.788333334,-0.18826765526816758,5784578.7
19,2011-06,5784578.7,66.6725,4.01175,135.036677425,7.658,0,2011-06-30,6,2011,5624884.42,6929481.6899999995,5837419.14,6112981.603333333,5684396.281666666,0.028390677581247026,6995697.34
19,2011-07,6995697.34,73.75399999999999,3.9385999999999997,135.73932987999999,7.806,0,2011-07-31,7,2011,5784578.7,5624884.42,7277156.609999999,6135053.486666665,6033256.863333333,0.20937024160463058,5709459.93
19,2011-08,5709459.93,71.31,3.96575,136.1487258,7.806,0,2011-08-31,8,2011,6995697.34,5784578.7,5887359.32,6163245.323333333,6058943.21,-0.18386121461338123,7173430.32
19,2011-09,7173430.32,65.324,3.9006,136.32393548,7.806,1,2011-09-30,9,2011,5709459.93,6995697.34,5920105.92,6626195.863333333,6369588.733333333,0.2564113607852223,5552099.86
19,2011-10,5552099.86,53.375,3.7582500000000003,136.49433065,7.866,0,2011-10-31,10,2011,7173430.32,5709459.93,6939465.84,6144996.703333333,6140025.095,-0.2260188483994363,6368850.92
19,2011-11,6368850.92,46.0375,3.71575,136.47060055,7.866,1,2011-11-30,11,2011,5552099.86,7173430.32,6296576.04,6364793.7,6264019.511666667,0.14710669487129868,8935984.120000001
19,2011-12,8935984.120000001,38.132,3.6113999999999997,136.55183226,7.866,1,2011-12-31,12,2011,6368850.92,5552099.86,9280379.74,6952311.633333333,6789253.748333334,0.4030763527433927,4965497.09
19,2012-01,4965497.09,31.1925,3.67325,136.816846775,7.943,0,2012-01-31,1,2012,8935984.120000001,6368850.92,4902533.85,6756777.376666666,6450887.039999999,-0.4443256586718286,5621998.68
19,2012-02,5621998.68,33.4225,3.85325,137.2073373,7.943,1,2012-02-29,2,2012,4965497.09,8935984.120000001,5555341.85,6507826.63,6436310.165,0.13221266231776196,6650036.51
19,2012-03,6650036.51,44.274,4.0354,137.57929144,7.943,0,2012-03-31,3,2012,5621998.68,4965497.09,5309557.18,5745844.093333333,6349077.863333333,0.18285984905282837,5537820.64
19,2012-04,5537820.64,45.575,4.16575,137.89157419999998,8.15,0,2012-04-30,4,2012,6650036.51,5621998.68,6929481.6899999995,5936618.609999999,6346697.993333333,-0.16724958852895078,5700358.04
19,2012-05,5700358.04,58.1725,4.046749999999999,138.0845602,8.15,0,2012-05-31,5,2012,5537820.64,6650036.51,5624884.42,5962738.396666666,6235282.513333333,0.02935042692173573,7129121.5600000005
19,2012-06,7129121.5600000005,68.462,3.7922,138.14398518000002,8.15,0,2012-06-30,6,2012,5700358.04,5537820.64,5784578.7,6122433.413333333,5934138.753333333,0.2506445226728251,5445450.14
19,2012-07,5445450.14,74.96000000000001,3.72175,138.23230347499998,8.193,0,2012-07-31,7,2012,7129121.5600000005,5700358.04,6995697.34,6091643.246666666,6014130.928333334,-0.23616814579887746,7213506.17
19,2012-08,7213506.17,71.24,3.9335999999999998,138.23234192,8.193,0,2012-08-31,8,2012,5445450.14,7129121.5600000005,5709459.93,6596025.956666666,6279382.176666667,0.3246850094196254,5544598.54
19,2012-09,5544598.54,63.6775,4.13125,138.60828387499998,8.193,1,2012-09-30,9,2012,7213506.17,5445450.14,7173430.32,6067851.616666666,6095142.515000001,-0.23135873050760836,5404045.91
20,2011-02,8759755.97,32.5275,3.24725,206.205301575,7.343,1,2011-02-28,2,2011,7270688.3,13553791.64,8570247.08,9861411.97,9413021.758333335,0.20480422328103387,7890737.2299999995
20,2011-03,7890737.2299999995,41.6225,3.5677499999999998,207.29684125,7.343,0,2011-03-31,3,2011,8759755.97,7270688.3,7976779.94,7973727.166666667,9415717.358333332,-0.09920581611818591,10208105.81
20,2011-04,10208105.81,50.010000000000005,3.8066000000000004,208.28507802,7.287000000000001,0,2011-04-30,4,2011,7890737.2299999995,8759755.97,10196891.7,8952866.336666666,9495308.97,0.2936821379869978,8025436.2
20,2011-05,8025436.2,60.95,4.03975,208.768552225,7.287,0,2011-05-31,5,2011,10208105.81,7890737.2299999995,8130135.85,8708093.08,9284752.525,-0.2138172987844451,8333326.32
20,2011-06,8333326.32,71.49000000000001,3.86225,208.21644575,7.287,0,2011-06-30,6,2011,8025436.2,10208105.81,8369148.640000001,8855622.776666665,8414674.971666668,0.03836428479737952,10026174.71
20,2011-07,10026174.71,75.118,3.7718000000000003,208.51088666,7.273999999999999,0,2011-07-31,7,2011,8333326.32,8025436.2,10139247.27,8794979.076666666,8873922.706666665,0.20314197776428866,8165195.16
20,2011-08,8165195.16,73.18,3.77625,208.81153899999998,7.274,0,2011-08-31,8,2011,10026174.71,8333326.32,7902943.96,8841565.396666666,8774829.238333333,-0.185612120656932,10005245.96
20,2011-09,10005245.96,65.83399999999999,3.7078,209.29618202,7.273999999999999,1,2011-09-30,9,2011,8165195.16,10026174.71,7874563.63,9398871.943333333,9127247.360000001,0.22535294796309557,8315753.890000001
20,2011-10,8315753.890000001,54.5025,3.56575,210.43975875,7.082,0,2011-10-31,10,2011,10005245.96,8165195.16,9730556.14,8828731.67,8811855.373333333,-0.1688606233924108,9630249.52
20,2011-11,9630249.52,46.7075,3.52575,211.1035679,7.082,1,2011-11-30,11,2011,8315753.890000001,10005245.96,9288774.870000001,9317083.123333333,9079324.26,0.15807293570589298,13206333.29
20,2011-12,13206333.29,40.332,3.4116,212.04286729999998,7.081999999999999,1,2011-12-31,12,2011,9630249.52,8315753.890000001,13553791.64,10384112.233333332,9891492.088333333,0.3713386410781181,7530005.029999999
20,2012-01,7530005.029999999,34.0125,3.50875,212.76800805,6.961,0,2012-01-31,1,2012,13206333.29,9630249.52,7270688.3,10122195.946666665,9475463.808333334,-0.4298186434760197,9021364.19
20,2012-02,9021364.19,36.075,3.6727499999999997,213.221989625,6.961,1,2012-02-29,2,2012,7530005.029999999,13206333.29,8759755.97,9919234.17,9618158.646666666,0.19805553303860157,10420238.57
20,2012-03,10420238.57,50.495999999999995,3.8757999999999995,213.9630116,6.961,0,2012-03-31,3,2012,9021364.19,7530005.029999999,7890737.2299999995,8990535.93,9687324.081666665,0.15506239971451596,8381587.75
20,2012-04,8381587.75,50.8725,4.0177499999999995,214.3353047,7.139,0,2012-04-30,4,2012,10420238.57,9021364.19,10208105.81,9274396.836666666,9698296.391666666,-0.19564339206870962,8485819.26
20,2012-05,8485819.26,64.24000000000001,3.8715,214.52687939999998,7.139,0,2012-05-31,5,2012,8381587.75,10420238.57,8025436.2,9095881.86,9507558.015,0.012435771492101733,10656790.31
20,2012-06,10656790.31,71.57000000000001,3.6241999999999996,214.5844082,7.139,0,2012-06-30,6,2012,8485819.26,8381587.75,8333326.32,9174732.44,9082634.185,0.25583517436358894,8374464.8100000005
20,2012-07,8374464.8100000005,77.0275,3.553,214.721689175,7.28,0,2012-07-31,7,2012,10656790.31,8485819.26,10026174.71,9172358.126666667,9223377.481666667,-0.21416631402218145,10351645.31
20,2012-08,10351645.31,72.126,3.7768,214.87238484,7.279999999999999,0,2012-08-31,8,2012,8374464.8100000005,10656790.31,8165195.16,9794300.143333334,9445091.001666667,0.236096341062779,8165416.86
20,2012-09,8165416.86,65.1975,3.9735,215.46539877499998,7.28,1,2012-09-30,9,2012,10351645.31,8374464.8100000005,10005245.96,8963842.326666666,9069287.383333333,-0.21119622866985577,8440377.29
21,2011-02,3021142.52,48.019999999999996,3.0302499999999997,212.727664875,8.028,1,2011-02-28,2,2011,2593761.21,5180820.21,3224795.81,3598574.6466666665,3417459.856666667,0.16477280497228186,3107037.94
21,2011-03,3107037.94,61.95,3.427,213.877487925,8.028,0,2011-03-31,3,2011,3021142.52,2593761.21,2873324.74,2907313.89,3475656.591666667,0.02843143593239028,3829782.0700000003
21,2011-04,3829782.0700000003,67.394,3.7012,214.90858242,7.931,0,2011-04-30,4,2011,3107037.94,3021142.52,3620185.31,3319320.8433333337,3531691.098333333,0.23261516079201794,2962361.4
21,2011-05,2962361.4,70.5325,3.8745000000000003,215.3988261,7.931,0,2011-05-31,5,2011,3829782.0700000003,3107037.94,2977105.2800000003,3299727.1366666667,3449150.891666666,-0.2264934803457368,3162795.88
21,2011-06,3162795.88,85.44749999999999,3.6445,214.754360475,7.931,0,2011-06-30,6,2011,2962361.4,3829782.0700000003,3145271.0700000003,3318313.1166666667,3112813.5033333334,0.06766037391656532,3782707.46
21,2011-07,3782707.46,89.922,3.5824,214.99824588,7.852000000000001,0,2011-07-31,7,2011,3162795.88,2962361.4,3662946.43,3302621.58,3310971.2116666664,0.19600113428755317,3237222.29
21,2011-08,3237222.29,92.17999999999999,3.5997500000000002,215.291750075,7.852,0,2011-08-31,8,2011,3782707.46,3162795.88,3237624.2199999997,3394241.8766666665,3346984.5066666664,-0.14420495789542231,3346957.06
21,2011-09,3346957.06,81.204,3.4854,215.81007988000002,7.852000000000001,1,2011-09-30,9,2011,3237222.29,3782707.46,2757857.5300000003,3455628.936666667,3386971.0266666673,0.03389781737849096,2802679.96
21,2011-10,2802679.96,68.0125,3.321,217.04771095,7.441,0,2011-10-31,10,2011,3346957.06,3237222.29,3493575.0300000003,3128953.103333333,3215787.341666667,-0.16261848904628617,3481005.73
21,2011-11,3481005.73,58.535,3.29325,217.777736975,7.441,1,2011-11-30,11,2011,2802679.96,3346957.06,3457602.64,3210214.25,3302228.063333333,0.24202755208625382,4907430.42
21,2011-12,4907430.42,46.483999999999995,3.146,218.79254350000002,7.441,1,2011-12-31,12,2011,3481005.73,2802679.96,5180820.21,3730372.0366666666,3593000.486666667,0.40977372651437727,2533800.02
21,2012-01,2533800.02,49.025,3.2439999999999998,219.55814702499998,7.057,0,2012-01-31,1,2012,4907430.42,3481005.73,2593761.21,3640745.39,3384849.2466666666,-0.48368090769588534,3033140.81
21,2012-02,3033140.81,50.5475,3.4585,220.01448399999998,7.057,1,2012-02-29,2,2012,2533800.02,4907430.42,3021142.52,3491457.0833333335,3350835.6666666665,0.19707190230427107,3741366.85
21,2012-03,3741366.85,62.136,3.7329999999999997,220.79151584000002,7.057,0,2012-03-31,3,2012,3033140.81,2533800.02,3107037.94,3102769.2266666666,3416570.6316666664,0.23349593189509732,2940964.11
